lat,lon,fishing_hours
-14.2,-80.4,189.0349
-19.6,-75.7,188.8465
-9.4,-78.9,188.7392
-17.4,-80.1,188.68110000000001
-17.3,-80.1,188.3333
-19.4,-76.2,188.2504
-12.6,-85.5,188.2106
-2.7,-84.5,188.2096
-11.6,-77.6,188.155
-5.8,-85.6,187.9971
-17.0,-72.2,187.6279
-10.5,-78.3,187.2218
-16.9,-72.8,186.736
-6.1,-85.1,186.7066
-5.9,-84.9,186.50560000000002
-18.1,-78.8,186.1337
-3.5,-85.9,186.0498
-17.6,-80.5,185.804
-2.2,-85.7,185.7982
-14.7,-81.1,185.7065
-19.4,-77.0,185.6535
-9.0,-79.5,185.6465
-8.8,-79.8,185.5371
-12.4,-82.0,185.11
-12.4,-81.7,184.9811
-3.5,-85.8,184.9764
-3.5,-86.0,184.9748
-16.8,-72.9,184.9573
-2.3,-85.7,184.5086
-2.7,-85.6,184.3694
-17.4,-80.2,184.3342
-9.6,-79.7,184.2324
-14.0,-80.7,184.0691
-11.2,-78.2,184.0612
-5.6,-84.8,183.8546
-18.4,-78.6,183.5548
-17.6,-79.4,183.4407
-19.5,-76.9,183.3115
-12.1,-77.8,183.1663
-6.7,-85.5,182.8701
-9.9,-78.6,182.785
-12.3,-82.1,182.7253
-16.8,-81.5,182.5122
-18.9,-78.6,182.50469999999999
-9.2,-79.2,182.1039
-18.2,-78.8,182.052
-2.3,-85.2,181.8881
-16.1,-80.4,181.8358
-14.1,-80.7,181.7123
-3.4,-80.5,181.6589
-3.9,-85.5,181.5395
-10.0,-78.8,181.2835
-3.3,-84.6,181.0925
-11.2,-81.9,181.0862
-3.4,-85.7,181.0138
-10.2,-78.5,180.9968
-9.2,-79.1,180.972
-6.6,-85.5,180.9259
-17.7,-78.8,180.8494
-8.0,-79.6,180.7511
-5.6,-84.9,180.5652
-18.3,-78.7,180.56
-12.9,-81.3,180.4895
-10.8,-82.0,180.4854
-18.3,-78.9,180.4775
-9.7,-79.7,180.477
-13.7,-81.5,180.3879
-16.8,-80.4,180.37109999999998
-12.4,-77.2,180.254
-5.8,-84.9,180.2336
-5.2,-85.9,180.2122
-13.0,-77.1,179.7966
-19.3,-76.1,179.698
-17.4,-80.4,179.6432
-19.9,-76.8,179.4274
-14.4,-81.0,179.3344
-3.9,-85.1,179.2991
-7.4,-79.9,178.8384
-14.4,-84.1,178.6513
-6.6,-81.0,178.5201
-14.2,-85.0,178.5088
-5.7,-84.8,178.4742
-20.0,-75.1,178.2117
-16.7,-79.9,177.9453
-10.5,-78.2,177.9181
-7.6,-79.9,177.5942
-18.0,-71.7,177.4511
-3.7,-85.6,177.2761
-6.2,-84.9,177.1441
-6.6,-80.8,177.0583
-6.1,-85.6,176.6712
-12.0,-77.6,176.5231
-12.8,-81.3,176.49609999999998
-14.7,-81.8,175.7745
-15.0,-79.9,175.6943
-5.6,-85.0,175.6855
-19.3,-77.7,175.606
-14.1,-80.5,174.8754
-10.9,-78.4,174.7388
-2.6,-85.6,174.7096
-19.0,-77.8,174.6536
-6.1,-84.9,174.3293
-10.1,-78.5,174.3165
-5.0,-84.9,174.149
-4.2,-85.3,174.1102
-8.8,-78.9,173.9706
-9.2,-79.5,173.8998
-5.7,-85.0,173.84890000000001
-13.3,-81.1,173.742
-6.3,-85.1,173.4419
-16.3,-80.3,173.1043
-16.8,-80.2,173.0712
-14.0,-76.6,172.8653
-11.3,-82.7,172.8567
-5.9,-85.5,172.3988
-13.5,-76.6,172.3702
-19.6,-76.8,172.3398
-15.9,-80.1,171.9188
-17.6,-71.6,171.7343
-14.2,-80.6,171.6576
-5.2,-84.8,171.5436
-14.9,-79.9,171.379
-8.2,-79.7,171.233
-13.0,-81.2,171.1287
-14.9,-85.4,171.0989
-3.0,-80.6,171.0748
-17.6,-71.5,171.0542
-9.9,-78.5,170.9051
-18.1,-79.0,170.8054
-19.5,-75.6,170.5669
-17.8,-73.7,170.5172
-6.7,-80.8,170.4397
-17.1,-72.3,170.3879
-14.3,-84.9,170.3516
-9.8,-79.4,170.311
-17.7,-79.0,170.1612
-20.0,-75.2,170.0579
-16.3,-80.0,169.9641
-4.2,-85.7,169.50039999999998
-18.7,-78.1,169.4672
-7.8,-79.7,169.0692
-13.5,-81.5,168.8751
-6.0,-84.8,168.8175
-5.2,-86.0,168.4943
-4.8,-85.7,168.3945
-8.4,-79.2,168.2568
-16.9,-81.5,168.1591
-13.7,-76.6,167.9566
-19.9,-75.2,167.7355
-14.2,-84.9,167.6762
-2.2,-84.8,167.6266
-19.7,-76.9,167.5785
-13.0,-76.8,167.5081
-15.2,-84.2,167.2416
-19.8,-75.4,166.7521
-5.5,-85.7,166.6362
-10.2,-82.2,166.5532
-16.2,-80.1,166.5394
-6.2,-85.6,166.4876
-9.5,-79.7,166.3688
-19.0,-78.2,166.3102
-15.3,-80.3,166.2304
-12.7,-77.0,165.82
-10.9,-78.1,165.6396
-5.5,-85.5,165.6102
-17.7,-78.7,165.6054
-13.1,-76.8,165.528
-14.9,-85.5,165.4764
-2.1,-85.7,165.4421
-18.2,-78.2,165.30960000000002
-18.6,-78.4,165.1662
-14.8,-81.8,164.8205
-6.2,-85.3,164.7106
-13.5,-81.4,164.57489999999999
-20.0,-74.5,164.5623
-11.8,-77.6,164.3641
-15.1,-84.1,164.26160000000002
-15.8,-79.9,164.2369
-4.4,-85.9,164.0645
-19.5,-77.3,163.93880000000001
-9.0,-79.6,163.8059
-16.2,-80.2,163.671
-19.0,-76.0,163.5404
-18.3,-70.8,163.4628
-16.0,-79.6,163.2851
-5.2,-85.0,163.1855
-19.1,-76.1,162.99
-17.2,-80.2,162.9128
-16.0,-79.8,162.8982
-17.4,-80.3,162.6343
-3.1,-80.9,162.5704
-14.2,-83.7,162.4419
-5.8,-84.8,162.30870000000002
-2.7,-80.8,162.0272
-2.9,-80.6,161.881
-4.0,-85.3,161.7971
-6.4,-85.5,161.639
-13.4,-77.0,161.6007
-17.9,-71.6,161.5487
-5.5,-85.6,161.4902
-17.4,-80.0,161.4624
-14.5,-84.5,161.4226
-19.2,-77.2,161.41660000000002
-17.6,-79.5,161.3632
-10.5,-82.1,161.06
-5.8,-85.3,160.9432
-7.7,-80.0,160.8631
-4.1,-85.6,160.7493
-19.3,-78.1,160.7083
-2.5,-85.8,160.5924
-10.1,-78.8,160.5495
-17.5,-78.7,160.4118
-8.9,-79.9,160.3102
-11.1,-82.7,160.252
-12.8,-76.9,159.9725
-12.2,-81.9,159.8459
-19.4,-75.5,159.833
-2.6,-84.9,159.6509
-2.9,-80.9,159.6054
-13.5,-76.4,159.5973
-15.0,-80.4,159.5612
-17.5,-80.1,159.5187
-2.2,-85.2,159.4077
-12.6,-82.8,159.3515
-2.7,-80.7,159.1589
-12.2,-77.4,159.1507
-14.9,-80.5,159.1099
-9.5,-78.9,159.1053
-17.5,-79.6,159.1003
-6.8,-85.9,158.8935
-3.0,-80.7,158.49699999999999
-19.2,-76.1,158.3168
-20.0,-74.7,158.2577
-19.1,-78.2,158.1997
-8.0,-79.9,157.9906
-11.9,-77.6,157.9098
-5.9,-85.0,157.47039999999998
-17.7,-80.0,157.452
-11.9,-77.7,157.2626
-11.7,-77.7,157.2483
-19.3,-78.0,157.1267
-13.9,-85.9,157.1125
-2.1,-85.6,157.0826
-17.1,-81.4,156.8454
-9.2,-79.3,156.8031
-9.7,-79.2,156.7033
-13.8,-81.3,156.64
-10.1,-78.9,156.4388
-19.7,-76.3,156.2852
-13.8,-81.4,156.1538
-10.4,-79.1,155.9571
-14.5,-83.8,155.9498
-14.2,-83.8,155.704
-3.8,-85.6,155.4964
-2.8,-80.5,155.4915
-19.8,-76.5,155.3712
-19.6,-76.3,155.2444
-9.1,-79.1,155.17
-8.2,-79.3,155.1574
-13.5,-81.1,155.0373
-8.7,-78.9,155.0
-14.8,-85.6,154.8007
-16.7,-80.7,154.512
-15.2,-80.2,154.4733
-15.9,-80.2,154.4257
-16.7,-80.3,154.3084
-18.3,-78.8,154.2098
-2.0,-84.5,154.1976
-18.2,-78.7,154.1463
-5.7,-85.2,154.0226
-8.4,-79.5,153.746
-16.7,-80.0,153.4321
-15.0,-81.9,153.2993
-6.7,-84.6,153.2333
-5.1,-85.8,153.1197
-11.0,-78.1,153.01149999999998
-16.8,-80.3,152.9311
-6.9,-85.6,152.8001
-14.9,-80.6,152.7935
-8.1,-79.6,152.3087
-9.5,-79.0,152.2364
-5.5,-85.2,152.2277
-18.6,-78.0,152.0899
-14.7,-80.0,152.03040000000001
-2.6,-85.7,152.0243
-11.3,-82.6,151.9965
-17.3,-71.9,151.86769999999999
-19.9,-76.7,151.6616
-12.7,-85.5,151.6532
-15.4,-80.3,151.5634
-13.0,-81.8,151.5625
-14.3,-85.1,151.561
-7.9,-79.8,151.254
-5.7,-84.7,151.0173
-18.2,-78.5,150.9889
-5.7,-85.1,150.87789999999998
-10.0,-79.3,150.7578
-8.2,-79.8,150.75639999999999
-17.4,-71.8,150.6859
-4.7,-85.9,150.6741
-13.9,-84.1,150.6202
-5.9,-84.8,150.52
-11.2,-82.8,150.5147
-14.3,-84.8,150.3982
-16.6,-80.1,150.3723
-14.3,-83.8,150.35580000000002
-18.2,-78.1,150.2056
-20.0,-76.6,150.1904
-19.5,-77.2,150.1869
-3.6,-84.6,150.1226
-2.3,-85.6,150.0639
-8.1,-79.8,150.0457
-12.6,-77.3,149.9781
-5.5,-85.4,149.9291
-11.3,-82.8,149.8579
-5.6,-85.3,149.8098
-9.3,-79.1,149.716
-18.7,-78.3,149.4551
-18.5,-78.3,149.3158
-15.3,-80.2,149.2681
-12.8,-85.4,149.1715
-10.2,-78.6,149.171
-15.1,-84.4,149.0014
-18.9,-78.2,148.9642
-4.4,-85.8,148.9509
-19.9,-76.4,148.8679
-16.9,-72.7,148.7596
-14.4,-84.0,148.7042
-19.2,-78.1,148.6637
-12.9,-81.9,148.6396
-13.6,-76.9,148.539
-14.6,-80.7,148.4969
-4.8,-85.2,148.4002
-16.0,-80.3,148.3914
-14.1,-83.8,148.2452
-12.7,-85.6,148.2357
-4.0,-85.4,148.2159
-18.2,-70.9,148.1921
-4.8,-85.1,148.1264
-14.5,-80.9,147.8418
-16.6,-79.8,147.558
-16.9,-81.4,147.5567
-9.4,-79.4,147.5551
-14.4,-83.8,147.5167
-19.6,-76.9,147.45669999999998
-12.8,-77.1,147.2421
-9.1,-79.6,147.1025
-2.4,-85.4,146.886
-17.4,-79.9,146.7453
-16.6,-73.3,146.4943
-6.1,-85.7,146.427
-8.7,-79.5,146.2184
-16.9,-81.3,146.0411
-16.3,-80.2,146.032
-18.4,-70.9,145.8856
-12.7,-85.4,145.78040000000001
-12.3,-77.8,145.6099
-11.4,-78.1,145.3739
-13.4,-80.9,145.3477
-12.5,-77.2,145.2753
-9.9,-79.1,145.1525
-6.6,-85.8,145.0827
-7.6,-80.1,144.9687
-4.4,-86.0,144.917
-2.1,-85.1,144.8381
-17.0,-79.9,144.7987
-17.3,-80.4,144.7331
-19.0,-78.6,144.7312
-15.2,-80.3,144.54070000000002
-17.7,-79.5,144.4409
-14.6,-80.8,144.4194
-11.8,-78.0,144.3483
-14.3,-85.2,144.2951
-12.7,-81.6,143.5576
-13.7,-84.4,143.33520000000001
-11.0,-78.2,143.276
-2.5,-85.5,143.107
-15.2,-84.4,143.01670000000001
-4.3,-85.3,142.9838
-14.3,-84.2,142.903
-10.5,-78.9,142.7828
-17.9,-79.4,142.7746
-18.4,-78.8,142.4845
-13.1,-81.6,142.4613
-12.8,-85.3,142.4412
-13.5,-81.2,142.41400000000002
-16.4,-80.2,142.40109999999999
-13.9,-80.8,142.3077
-14.8,-80.5,142.2419
-15.1,-80.1,142.20420000000001
-14.0,-80.8,142.1615
-12.5,-77.1,142.1104
-6.9,-85.7,142.0988
-17.6,-80.4,141.904
-14.3,-85.0,141.8336
-19.7,-77.7,141.8298
-11.4,-77.8,141.7753
-14.1,-83.7,141.7313
-17.6,-80.3,141.6968
-16.3,-80.5,141.5968
-12.9,-82.0,141.537
-6.2,-85.7,141.5367
-15.6,-80.0,141.5348
-19.8,-76.8,141.4933
-2.8,-85.9,141.1702
-7.6,-80.0,140.8685
-17.5,-79.7,140.7938
-15.1,-80.0,140.7831
-12.5,-85.8,140.7623
-14.7,-81.7,140.7056
-11.7,-77.8,140.54579999999999
-14.8,-80.7,140.5374
-15.7,-79.9,140.5079
-20.0,-76.7,140.5073
-7.3,-80.2,140.4995
-9.0,-79.3,140.43800000000002
-18.1,-78.2,140.3813
-17.3,-80.6,140.351
-11.3,-82.4,140.3219
-14.5,-84.4,140.309
-16.7,-73.3,140.293
-16.8,-80.5,140.2599
-13.0,-76.7,140.0049
-14.7,-81.0,139.9134
-2.9,-80.8,139.8404
-18.6,-78.2,139.57999999999998
-12.7,-81.3,139.489
-14.9,-81.8,139.467
-17.3,-80.2,139.4411
-17.2,-80.1,139.4142
-14.2,-80.8,139.3413
-13.3,-81.2,139.2961
-11.9,-77.8,138.9986
-14.1,-80.8,138.9692
-10.9,-78.2,138.9506
-13.3,-84.1,138.8265
-2.3,-84.9,138.82489999999999
-9.6,-79.4,138.7704
-13.7,-81.4,138.762
-12.6,-77.1,138.7157
-11.3,-81.8,138.6813
-6.8,-80.8,138.3357
-4.2,-85.6,138.2074
-19.0,-76.1,138.204
-2.4,-85.3,138.1774
-17.1,-81.3,138.1312
-15.4,-80.2,138.082
-14.9,-82.2,138.0123
-10.2,-78.8,137.8596
-8.3,-80.0,137.7617
-14.9,-81.7,137.7482
-6.9,-85.8,137.5812
-13.0,-77.3,137.551
-13.6,-84.5,137.5471
-17.6,-71.9,137.4716
-6.0,-84.9,137.4337
-9.2,-79.4,137.4258
-14.3,-83.9,137.4222
-15.0,-85.2,137.1598
-17.7,-71.8,136.9538
-13.7,-84.3,136.7169
-14.1,-84.1,136.6358
-5.1,-84.8,136.5269
-15.1,-85.2,136.3575
-13.4,-85.7,136.3048
-13.8,-84.7,136.2446
-12.9,-77.0,136.1529
-3.4,-84.6,136.1056
-12.8,-76.8,136.0693
-6.2,-85.0,136.046
-9.3,-79.6,135.9218
-9.6,-78.6,135.2733
-15.0,-84.4,135.1992
-2.4,-85.8,135.196
-6.0,-85.8,135.1405
-5.6,-85.6,134.9782
-15.2,-80.4,134.4
-11.4,-82.7,134.3465
-18.2,-78.3,134.2947
-14.9,-80.4,134.2827
-8.1,-79.4,134.2712
-14.1,-84.0,134.2662
-4.7,-85.7,134.259
-13.8,-84.1,134.1282
-18.3,-78.3,134.1063
-13.6,-76.5,134.0346
-14.0,-84.8,133.8344
-19.3,-78.2,133.72209999999998
-17.9,-73.7,133.7168
-8.4,-80.0,133.6983
-13.0,-84.9,133.582
-16.1,-79.8,133.5208
-10.2,-78.7,133.3631
-5.1,-84.9,133.358
-8.7,-79.7,132.89339999999999
-14.9,-80.0,132.8377
-5.6,-85.1,132.6266
-6.2,-84.7,132.35229999999999
-12.5,-84.1,132.3217
-3.7,-85.7,132.1721
-9.3,-79.3,132.1214
-18.6,-78.1,132.1073
-16.9,-80.3,132.092
-17.0,-81.3,132.0379
-19.0,-78.3,131.8327
-17.1,-80.2,131.7633
-17.3,-80.7,131.6721
-7.2,-84.8,131.6712
-12.1,-77.5,131.6704
-15.3,-80.1,131.5705
-6.6,-85.7,131.4544
-19.8,-75.3,131.3557
-18.4,-70.8,131.2805
-10.0,-79.4,131.2677
-6.5,-81.2,131.2059
-18.9,-78.1,131.1396
-14.2,-84.0,131.0394
-19.3,-77.3,130.9337
-11.4,-78.2,130.8252
-5.7,-84.9,130.7613
-17.9,-71.7,130.6047
-13.6,-81.2,130.58
-13.2,-76.6,130.4771
-13.8,-80.9,130.3468
-5.8,-84.7,130.1113
-17.6,-79.3,129.915
-15.7,-79.8,129.6919
-18.7,-78.0,129.5942
-15.0,-84.3,129.3076
-17.3,-80.8,129.288
-9.8,-79.2,129.2528
-2.8,-85.8,129.2235
-19.1,-77.4,129.0061
-16.4,-80.4,128.8965
-4.3,-85.4,128.8955
-18.5,-78.1,128.8573
-15.2,-84.3,128.8376
-13.8,-84.2,128.5648
-14.5,-84.0,128.4809
-17.8,-78.6,128.3939
-11.5,-81.6,128.3882
-13.4,-85.0,128.3468
-14.7,-80.8,128.3313
-9.9,-78.4,128.2442
-9.2,-79.7,128.0434
-13.9,-84.6,127.9429
-14.5,-81.1,127.9175
-19.2,-78.2,127.7409
-18.2,-79.1,127.6043
-12.6,-81.9,127.5698
-17.0,-80.0,127.3881
-17.7,-79.6,127.3843
-17.5,-72.0,127.2653
-5.8,-85.4,127.251
-13.8,-84.3,127.23819999999999
-15.9,-79.8,127.1849
-10.8,-78.4,127.0943
-9.9,-79.0,127.0633
-11.2,-82.6,126.85719999999999
-4.1,-85.4,126.7992
-14.8,-80.0,126.79260000000001
-10.9,-82.0,126.77199999999999
-18.2,-78.6,126.6974
-6.1,-85.8,126.69500000000001
-19.4,-77.8,126.662
-2.7,-85.7,126.5647
-5.7,-85.5,126.5391
-14.7,-80.9,126.5062
-14.1,-86.0,126.4189
-7.9,-80.0,126.3127
-13.6,-81.6,126.3016
-11.4,-81.7,126.296
-18.3,-72.6,126.2535
-15.0,-85.1,126.082
-17.1,-80.7,126.0744
-17.8,-80.7,125.9478
-10.5,-78.5,125.9302
-12.8,-81.4,125.8676
-15.2,-85.8,125.8583
-13.7,-84.7,125.8581
-15.3,-84.3,125.7637
-17.7,-71.7,125.63
-18.0,-71.5,125.4673
-18.2,-79.2,125.2622
-17.6,-71.7,125.2341
-4.3,-85.6,125.2141
-15.1,-80.5,124.9421
-4.1,-85.5,124.9065
-12.2,-81.8,124.8409
-16.4,-79.6,124.7957
-2.8,-80.8,124.7702
-18.3,-78.2,124.6638
-11.5,-81.5,124.5908
-13.1,-81.8,124.3554
-17.0,-80.1,124.3449
-5.4,-84.7,124.3079
-13.7,-81.3,124.2865
-18.1,-79.2,124.2669
-14.1,-83.6,124.2402
-16.7,-80.2,124.1039
-13.3,-81.6,123.9868
-16.7,-80.4,123.8476
-7.3,-84.8,123.6681
-18.3,-79.0,123.59909999999999
-17.8,-73.6,123.3452
-19.3,-77.5,123.3432
-2.8,-80.9,123.2602
-15.0,-85.3,123.1343
-18.8,-78.1,123.05279999999999
-13.5,-84.3,122.9938
-11.7,-78.1,122.9562
-18.5,-78.4,122.9392
-18.0,-79.4,122.8469
-17.4,-72.2,122.7812
-15.1,-80.3,122.70349999999999
-9.4,-79.3,122.512
-19.3,-75.5,122.4753
-18.4,-78.7,122.405
-13.8,-76.7,122.2972
-12.9,-81.6,122.2847
-17.3,-80.3,122.1308
-10.0,-79.2,122.0216
-13.2,-84.1,121.8701
-9.1,-79.2,121.7966
-14.6,-81.0,121.78
-15.9,-79.5,121.64999999999999
-14.9,-85.3,121.6204
-18.7,-78.4,121.53370000000001
-16.9,-81.6,121.5253
-13.1,-84.2,121.2548
-8.3,-79.7,121.2465
-15.6,-80.2,121.1302
-16.6,-80.6,121.1088
-14.0,-84.0,121.0837
-4.4,-85.5,120.9964
-3.0,-80.9,120.8994
-16.9,-74.2,120.81490000000001
-13.8,-85.9,120.8078
-19.6,-76.5,120.7978
-2.1,-85.2,120.7255
-2.7,-80.9,120.6221
-10.4,-78.8,120.5533
-13.3,-83.6,120.50269999999999
-12.8,-77.0,120.4526
-18.2,-71.0,120.4237
-15.5,-80.2,120.4106
-11.1,-78.1,120.3761
-12.6,-77.4,120.2837
-5.4,-85.0,120.278
-16.5,-79.8,120.0829
-10.4,-82.1,120.0676
-14.1,-84.8,120.0463
-17.7,-80.1,119.9797
-14.3,-84.7,119.97540000000001
-12.2,-84.0,119.8902
-18.3,-71.0,119.87169999999999
-14.7,-80.1,119.8175
-18.1,-71.6,119.8044
-14.0,-84.9,119.76910000000001
-13.7,-81.2,119.7321
-19.6,-76.4,119.6822
-14.6,-85.2,119.611
-15.8,-79.5,119.6082
-2.2,-85.3,119.6079
-15.1,-79.9,119.4183
-18.3,-70.6,119.3846
-8.9,-80.0,119.291
-5.7,-85.9,119.28960000000001
-10.6,-78.8,119.1648
-17.6,-80.2,119.1634
-14.6,-80.9,119.0012
-17.5,-72.1,118.947
-19.4,-77.3,118.6776
-14.2,-83.9,118.6718
-18.3,-78.5,118.6152
-14.8,-79.9,118.4729
-4.3,-85.8,118.4401
-7.2,-80.6,118.4196
-12.1,-77.9,118.4033
-16.2,-80.5,118.3756
-17.9,-78.4,118.2775
-6.3,-85.5,118.2389
-12.7,-85.2,117.9789
-16.6,-79.9,117.8993
-13.7,-84.6,117.8692
-8.7,-79.8,117.8664
-2.6,-85.8,117.8484
-15.2,-82.9,117.70309999999999
-2.5,-85.6,117.7013
-11.0,-82.0,117.6799
-6.8,-85.5,117.6631
-13.8,-80.8,117.6395
-14.0,-83.9,117.6122
-5.2,-84.9,117.5738
-17.2,-80.3,117.4702
-20.0,-76.8,117.4328
-3.7,-85.0,117.4156
-7.9,-79.6,117.4102
-3.6,-85.8,117.3387
-16.7,-81.5,117.209
-11.1,-82.8,117.2076
-5.8,-85.8,117.18400000000001
-19.8,-76.9,117.051
-9.4,-79.2,117.02499999999999
-6.1,-84.7,117.0126
-12.4,-85.9,116.9886
-7.7,-79.9,116.9397
-19.6,-77.4,116.7904
-9.5,-79.6,116.7622
-12.7,-81.9,116.7559
-17.0,-81.2,116.72970000000001
-19.5,-77.8,116.6406
-14.7,-81.6,116.4448
-9.4,-79.8,116.42830000000001
-2.2,-85.0,116.4217
-19.2,-77.3,116.4061
-17.6,-79.2,116.3659
-18.3,-78.1,116.3375
-15.0,-80.6,116.2761
-17.7,-80.6,116.2011
-17.1,-80.8,116.1581
-8.4,-79.6,116.1024
-19.8,-76.6,115.91590000000001
-15.0,-80.0,115.88600000000001
-15.1,-82.9,115.8818
-13.6,-84.3,115.7687
-14.4,-80.9,115.7166
-13.8,-76.6,115.6973
-15.6,-80.3,115.685
-13.7,-84.2,115.66329999999999
-17.1,-80.3,115.6286
-3.2,-80.7,115.5606
-14.1,-84.9,115.5013
-17.4,-72.1,115.4578
-19.5,-76.3,115.302
-18.8,-78.3,115.214
-17.6,-80.6,115.1472
-13.8,-84.8,115.0683
-14.6,-84.8,115.0459
-17.3,-72.2,114.8856
-18.0,-71.8,114.8524
-3.6,-86.0,114.8344
-14.4,-81.1,114.7882
-10.3,-78.6,114.7758
-19.9,-76.9,114.6829
-6.5,-85.7,114.61410000000001
-4.9,-85.0,114.5833
-17.3,-72.3,114.5027
-19.5,-76.6,114.3817
-16.4,-80.3,114.1442
-9.6,-78.9,114.078
-8.9,-79.6,114.0207
-10.1,-78.7,114.0067
-17.5,-80.2,113.9075
-17.8,-78.5,113.8209
-15.2,-79.8,113.8132
-12.5,-86.0,113.7776
-19.4,-77.9,113.6832
-16.4,-80.8,113.6078
-19.7,-75.6,113.59609999999999
-9.6,-79.8,113.4866
-4.5,-85.5,113.4405
-9.5,-79.5,113.2541
-13.6,-81.5,113.2013
-10.0,-78.5,113.1757
-11.4,-81.5,113.0523
-15.8,-79.7,113.0432
-14.4,-83.1,112.9687
-14.3,-80.4,112.92360000000001
-11.1,-82.6,112.9133
-17.8,-80.0,112.8766
-18.9,-78.3,112.8725
-9.1,-79.8,112.7869
-17.9,-79.2,112.7804
-17.7,-79.2,112.5069
-13.5,-77.0,112.3864
-15.1,-85.3,112.2864
-13.0,-81.7,112.2777
-17.0,-80.2,112.25359999999999
-5.9,-85.4,112.1063
-16.5,-84.0,111.94369999999999
-13.9,-84.8,111.9435
-17.1,-79.9,111.9346
-19.5,-76.5,111.93039999999999
-15.0,-80.1,111.7409
-12.7,-77.1,111.6973
-11.7,-77.9,111.6482
-16.4,-79.8,111.6095
-3.7,-85.9,111.6007
-17.9,-80.8,111.52
-18.7,-77.5,111.4503
-17.2,-72.1,111.4433
-18.4,-78.4,111.2547
-14.1,-83.5,111.2363
-14.2,-84.7,110.95689999999999
-18.2,-71.6,110.86359999999999
-2.4,-85.5,110.8215
-19.1,-78.3,110.8072
-18.0,-71.6,110.7564
-16.2,-79.7,110.54990000000001
-11.5,-82.5,110.499
-14.5,-83.2,110.4901
-5.8,-85.2,110.3771
-10.2,-78.9,110.3384
-16.5,-79.5,110.175
-7.6,-79.8,110.15010000000001
-6.7,-85.9,110.05330000000001
-7.8,-79.8,109.9378
-8.8,-79.6,109.6856
-12.1,-84.2,109.6421
-12.5,-85.9,109.63459999999999
-13.6,-80.8,109.6069
-17.6,-72.0,109.5981
-17.1,-80.0,109.57249999999999
-5.3,-84.7,109.5532
-14.1,-85.0,109.5406
-18.0,-79.2,109.5145
-17.4,-80.8,109.5143
-20.0,-76.9,109.4918
-18.6,-70.5,109.3141
-17.7,-79.1,109.3118
-14.1,-85.1,109.2477
-15.7,-80.2,109.2333
-18.0,-78.5,109.2067
-13.2,-83.6,109.1675
-18.4,-78.1,109.0574
-11.9,-77.3,108.9941
-10.4,-78.2,108.937
-6.0,-84.7,108.9296
-18.2,-78.4,108.9178
-10.7,-78.4,108.79039999999999
-18.8,-78.4,108.6175
-13.8,-84.4,108.5763
-13.0,-83.7,108.453
-19.9,-76.5,108.3764
-19.4,-77.1,108.37
-16.6,-80.0,108.198
-18.9,-77.8,108.1243
-14.2,-85.8,108.0615
-17.9,-78.8,107.9554
-9.4,-79.1,107.9019
-9.6,-83.7,107.8758
-3.0,-80.5,107.8734
-17.7,-79.4,107.8664
-14.2,-84.8,107.8429
-17.4,-80.7,107.7713
-7.6,-80.2,107.7526
-12.3,-86.0,107.6486
-4.2,-85.4,107.62650000000001
-7.6,-85.3,107.5842
-16.8,-72.7,107.4979
-16.0,-79.5,107.4355
-13.9,-83.7,107.3648
-17.0,-81.4,107.2349
-6.3,-85.6,107.1823
-15.0,-84.2,107.1637
-6.3,-84.7,106.9489
-5.0,-85.8,106.7895
-13.9,-81.3,106.7701
-13.6,-76.6,106.7304
-18.1,-78.7,106.7018
-2.3,-81.2,106.6756
-13.6,-84.8,106.6677
-17.6,-79.7,106.6584
-6.0,-85.9,106.605
-3.7,-84.7,106.5884
-7.7,-80.1,106.5042
-14.0,-81.4,106.4738
-2.3,-85.5,106.326
-19.8,-76.7,106.2872
-15.4,-80.4,106.2829
-5.3,-85.0,106.2364
-15.1,-79.8,106.2204
-19.8,-77.0,106.0421
-5.9,-84.7,105.9811
-8.7,-79.9,105.9356
-13.1,-76.7,105.9148
-11.3,-81.9,105.8956
-17.3,-72.0,105.8244
-17.7,-78.6,105.7281
-12.3,-85.9,105.7263
-17.9,-78.3,105.7176
-14.2,-83.6,105.7067
-17.8,-81.0,105.509
-17.4,-71.9,105.4449
-15.9,-79.7,105.4078
-19.3,-77.4,105.4058
-17.8,-79.0,105.3834
-19.3,-77.6,105.3612
-19.2,-75.6,105.343
-13.6,-77.0,105.2613
-12.1,-84.3,104.9642
-19.6,-76.6,104.93599999999999
-14.2,-85.9,104.8989
-16.7,-73.0,104.7435
-13.4,-85.2,104.636
-14.1,-84.7,104.5526
-15.0,-82.2,104.5196
-17.6,-79.8,104.5161
-8.0,-79.5,104.457
-10.0,-79.0,104.4384
-2.8,-80.6,104.3639
-18.1,-78.4,104.3379
-15.3,-80.5,104.3326
-17.6,-71.8,104.3288
-10.6,-78.6,104.2612
-9.2,-79.6,104.2477
-6.0,-85.7,103.9838
-14.2,-85.4,103.81360000000001
-4.3,-86.0,103.7101
-4.5,-85.4,103.5997
-17.6,-80.1,103.5217
-17.8,-78.8,103.4956
-18.3,-71.9,103.3286
-5.6,-84.6,103.2918
-2.1,-84.4,103.2698
-13.3,-85.1,103.2225
-12.5,-82.9,103.1882
-14.3,-80.8,103.1257
-17.3,-81.4,103.0575
-14.6,-81.1,103.0525
-14.3,-81.0,102.8668
-12.5,-82.0,102.8552
